pagePath,pageTitle,screenPageViews,totalUsers,sessions,averageSessionDuration,bounceRate,engagementRate
"/players/anastasia-potapova","아나스타샤 포타포바 tennis player | ranking, profile, WTA",1,1,1,197.301584,0,1
"/players/anna-kalinskaya","안나 칼린스카야 tennis player | ranking, profile, WTA",1,1,1,34.902096,0,1
"/players/aryna-sabalenka","아리나 사발렌카 tennis player | ranking, profile, WTA",1,1,1,47.889495,0,1
"/players/ashlyn-krueger","애슐린 크루거 테니스 선수 | 플레이 스타일·강점·WTA 프로필",1,1,1,31.090421,0,1
"/players/barbora-krejcikova","바르보라 크레이치코바 tennis player | ranking, profile, WTA",1,1,1,636.779157,0,1
"/players/ben-shelton","벤 쉘튼 프로필 | 좌손 서브·랭킹",1,1,1,0,1,0
"/players/camila-giorgi","카밀라 조르지 tennis player | ranking, profile, WTA",1,1,1,0,1,0
"/players/camila-giorgi","카밀라 조르지 테니스 선수 | 플레이 스타일·강점·WTA 프로필",1,1,1,13.55199,0,1
"/players/camilo-ugo-carabelli","카밀로 우고 카라벨리 tennis player | ranking, profile, ATP",1,1,1,8.539709,1,0
"/players/camilo-ugo-carabelli","카밀로 우고 카라벨리 테니스 선수 | 플레이 스타일·강점·ATP 프로필",1,1,1,7.130319,1,0
"/players/carlos-alcaraz","카를로스 알카라스·알 카라스 프로필 | 랭킹·전술·라이벌",1,1,1,50.703589,0,1
"/players/caroline-garcia-legacy","카롤린 가르시아 tennis player | ranking, profile, WTA",1,1,1,10.028254,0,1
"/players/david-goffin","다비드 고핀 tennis player | ranking, profile, ATP",1,1,1,16.06063,0,1
"/players/david-goffin","다비드 고핀 테니스 선수 | 플레이 스타일·강점·ATP 프로필",1,1,1,64.180046,0,1
"/players/dayana-yastremska","다야나 야스트렘스카 tennis player | ranking, profile, WTA",1,1,1,9.011084,1,0
"/players/denis-shapovalov","데니스 샤포발로프 완전 분석 | 플레이 스타일·명경기·ATP 프로필",1,1,1,11.209553,0,1
"/players/dino-prizmic","디노 프리즈미치 tennis player | ranking, profile, ATP",1,1,1,10.705843,0,1
"/players/dominic-thiem","도미니크 티엠·팀 프로필 | 은퇴 이유·US오픈·원핸드 백핸드",1,1,1,21.275006,0,1
"/players/ekaterina-alexandrova","에카테리나 알렉산드로바 tennis player | ranking, profile, WTA",1,1,1,15.486095,0,1
"/players/elena-rybakina","엘레나 리바키나 tennis player | ranking, profile, WTA",1,1,1,21.077629,0,1
"/players/erika-andreeva","에리카 안드레에바 테니스 선수 | 플레이 스타일·강점·WTA 프로필",1,1,1,0,1,0
"/players/fabio-fognini","파비오 포니니 테니스 선수 | 플레이 스타일·강점·ATP 프로필",1,1,1,12.604891,0,1
"/players/hamad-medjedovic","하마드 메제도비치 테니스 선수 | 플레이 스타일·강점·ATP 프로필",1,1,1,29.690315,0,1
"/players/holger-rune","홀거 루네 — 세계랭킹 상위권 | 플레이스타일·명장면·최근 경기력",1,1,1,8.507476,1,0
"/players/hubert-hurkacz","후베르트 후르카츠 — 세계랭킹 상위권 | 플레이스타일·명장면·최근 경기력",1,1,1,192.604636,0,1
"/players/jasmine-paolini","자스민 파올리니 tennis player | ranking, profile, WTA",1,1,1,25.240903,0,1
"/players/jasmine-paolini","자스민 파올리니 테니스 선수 | 플레이 스타일·강점·WTA 프로필",1,1,1,2.867803,1,0
"/players/karen-khachanov","카렌 카샤노프 완전 분석 | 플레이 스타일·명경기·ATP 프로필",1,1,1,326.725491,0,1
"/players/laslo-djere","라슬로 제레 tennis player | ranking, profile, ATP",1,1,1,75.135984,0,1
"/players/leylah-fernandez","레일라 페르난데스 tennis player | ranking, profile, WTA",1,1,1,55.579591,0,1
"/players/leylah-fernandez","레일라 페르난데스 테니스 선수 | 플레이 스타일·강점·WTA 프로필",1,1,1,16.22674,0,1
"/players/leylah-fernandez-legacy","레일라 페르난데스 tennis player | ranking, profile, WTA",1,1,1,0,1,0
"/players/linner-tien","린너 티엔 완전 분석 | 플레이 스타일·명경기·ATP 프로필",1,1,1,0,1,0
"/players/luca-nardi","루카 나르디 tennis player | ranking, profile, ATP",1,1,1,241.812589,0,1
"/players/marcos-giron","마르코스 기론 tennis player | ranking, profile, ATP",1,1,1,92.351938,0,1
"/players/maria-sakkari","마리아 사카리 tennis player | ranking, profile, WTA",1,1,1,34.008101,0,1
"/players/maria-sharapova","마리아 샤라포바 테니스 선수 | 플레이 스타일·강점·WTA 프로필",1,1,1,48.400875,0,1
"/players/marin-cilic","마린 칠리치 tennis player | ranking, profile, ATP",1,1,1,149.260885,0,1
"/players/marta-kostyuk-legacy","마르타 코스튜크 tennis player | ranking, profile, WTA",1,1,1,92.839913,0,1
"/players/martina-hingis","마르티나 힝기스 테니스 선수 | 플레이 스타일·강점·WTA 프로필",1,1,1,74.459371,0,1
"/players/max-purcell","맥스 퍼셀 tennis player | ranking, profile, ATP",1,1,1,38.916788,0,1
"/players/mirra-andreeva-legacy","미라 안드레예바 테니스 ��수 | 플레이 스타일·강점·WTA 프로필",1,1,1,6.581749,1,0
"/players/moyuka-uchijima","모유카 우치지마 테니스 선수 | 플레이 스타일·강점·WTA 프로필",1,1,1,46.220828,0,1
"/players/nuno-borges","누노 보르헤스 tennis player | ranking, profile, ATP",1,1,1,4.441689,1,0
"/players/pedro-cachin","페드로 카친 tennis player | ranking, profile, ATP",1,1,1,98.439258,0,1
"/players/qinwen-zheng","정 친원 tennis player | ranking, profile, WTA",1,1,1,2.760246,1,0
"/players/qinwen-zheng","정 친원 테니스 선수 | 플레이 스타일·강점·WTA 프로필",1,1,1,5.217889,1,0
"/players/reilly-opelka","라일리 오펠카 tennis player | ranking, profile, ATP",1,1,1,29.343191,0,1
"/players/roman-safiullin","로만 사피울린 tennis player | ranking, profile, ATP",1,1,1,24.633844,0,1
"/players/sebastian-baez","세바스티안 바에�� — 세계랭킹 상위권 | 플레이스타일·명장면·최근 경기력",1,1,1,62.603216,0,1
"/players/sofia-kenin","소피아 케닌 테니스 선수 | 플레이 스타일·강점·WTA 프로필",1,1,1,58.140472,0,1
"/players/tommy-paul","(not set)",1,1,1,106.935314,0,1
"/players/veronika-kudermetova","베로니카 쿠데르메토바 tennis player | ranking, profile, WTA",1,1,1,9.511117,1,0
"/players/xinyu-wang","Player not found",1,1,1,0,1,0
"/players/yannick-hanfmann","야닉 한프만 완전 분석 | 청각 장애 극복·플레이 스타일·ATP 프로필",1,1,1,0,1,0
"/players/yibing-wu","우이빙 tennis player | ranking, profile, ATP",1,1,1,45.834778,0,1
"/tennis-rules-quiz/result","테니스 규칙 퀴즈 | TennisFriends | TennisFriends",1,1,1,125.286964,0,1
"/utility","(not set)",1,1,1,12.073523,0,1
"/utility/matchday-packing-checklist","테니스 경기일 준비물 체크리스트 | TennisFriends",1,1,1,6.823134,1,0
"/utility/mental-training","멘탈 트레이닝 | TennisFriends",1,1,1,0,1,0
"/utility/ntrp-test","NTRP 실력 테스트",1,1,1,0,0,1
"/utility/string-replacement-reminder","스트링 교체 알림 가이드 | TennisFriends",1,1,1,31.920476,0,1
"/utility/string-tension/result","(not set)",1,1,1,0,0,1
"/utility/training-planner/result","테니스 훈련 플래너 | TennisFriends",1,1,1,52.525757,0,1
