pagePath,pageTitle,screenPageViews,totalUsers,sessions,averageSessionDuration,bounceRate,engagementRate
"/utility/injury-risk","부상 위험 예측 | TennisFriends",3,2,2,6.5025755000000007,0.5,0.5
"/utility/injury-risk/test","부상 위험 예측 | TennisFriends",3,1,1,1342.427094,0,1
"/utility/return-position-calculator","테니스 리턴 위치 계산기 | TennisFriends",3,3,3,9.081482,0.33333333333333331,0.66666666666666663
"/utility/serve-velocity-calculator","서브 속도 추정 계산기 | TennisFriends",3,3,3,2.1923883333333332,1,0
"/utility/shoe-wear-tracker","테니스화 마모 체크 가이드 | TennisFriends",3,3,3,9.0841786666666664,0.66666666666666663,0.33333333333333331
"/blog/aw2-020-kick-serve-toss-common-mistakes","킥서브 토스 위치: 자주 나오는 실수와 회복 순서",2,1,1,5.870737,0,1
"/blog/doubles-partner-signs-common-mistakes","Post Not Found",2,1,1,267.110366,0,1
"/blog/doubles-partner-signs-common-mistakes","복식 파트너와 사인 정하는 법 자주 나오는 실수",2,2,2,479.863281,0.5,0.5
"/blog/junior-racket-length-weight-monthly-check","주니어 라켓 길이와 무게 한 달 점검 노트",2,1,1,36.900623,0,1
"/blog/racket-weight-styles","라켓 무게별 경기 스타일 — 280g부터 320g까지",2,1,1,43.888872,0,1
"/blog/tennis-beginner-30day-practice-order","테니스 입문 첫 30일 연습 순서, 지금 내 실력에 맞는 선택일까?",2,1,1,159.605747,0,1
"/blog/tennis-high-ball-handling","Post Not Found",2,1,1,0.235435,0,1
"/blog/tennis-mental-focus-recovery","테니스 경기 중 멘탈 붕괴 방지법 — 실수 후 3초 회복 루틴의 힘 | 흔들리지 않는 플레이어의 비밀",2,1,1,52.461619,0,1
"/blog/tennis-postmatch-recovery-routine","테니스 경기 후 회복 루틴 — 24시간 리커버리 사이클로 피로 없이 다음 경기 준비하기 | 근육 회복과 멘탈 리셋의 과학",2,1,2,22.229183000000003,0.5,0.5
"/blog/tennis-second-serve-spin-match-application","세컨드 서브 회전: 실제 경기에서 적용하는 판단 기준",2,1,1,5.418885,0,1
"/blog/tennis-second-serve-spin-partner-drill","세컨드 서브 회전: 파트너와 같이 하는 연습법",2,1,2,2.573568,0,1
"/blog/tennis-string-tension-selection","스트링 선택 완전 가이드 — 폴리·나일론·텐션�� 특성 | TennisFriends",2,1,1,31.916118,0,1
"/blog/tennis-tiebreak-strategy-guide","타이브레이크 운영 가이드",2,1,1,5.976126,0,1
"/contact","문의하기 | TennisFriends | TennisFriends",2,2,2,0,1,0
"/players","(not set)",2,2,2,158.4588935,0,1
"/players/ajla-tomljanovic","아일라 톰얀로비치 테니스 선수 | 플레이 스타일·강점·WTA 프로필",2,1,2,0.6532035,1,0
"/players/alex-michelsen","알렉스 미첼슨 선수 프로필 | 랭킹·전적·플레이스타일 ATP",2,2,2,12.513692500000001,0.5,0.5
"/players/cameron-norrie","카메론 노리 — 세계랭킹 상위권 | 플레이스타일·명장면·최근 경기력",2,1,1,7.001043,0,1
"/players/carlos-alcaraz","카를로스 알카라스 완전 분석 | 플레이 스타일·그랜드슬램·사용 장비",2,1,1,7.073952,0,1
"/players/coleman-wong","콜먼 웡 tennis player | ranking, profile, ATP",2,1,1,24.360129,0,1
